101	102	103	104	105	106
2	3	2	1	1	1
1	1	1	2	1	1
1	3	3	1	1	1
1	2	3	2	2	1
1	2	1	2	2	2
2	2	2	2	2	2
2	3	3	4	1	1
1	1	3	2	1	1
1	3	3	3	1	1
1	1	3	1	1	1
4	4	4	4	2	4
999	3	3	3	3	1
999	2	3	4	2	1
999	1	1	1	1	1
999	1	2	2	2	2
1	2	3	1	1	1
3	2	3	3	1	1
2	2	2	2	2	2
3	3	3	3	3	3
999	2	2	2	2	2
999	2	2	2	2	2
2	3	3	3	3	3
2	2	2	2	2	2
1	1	2	2	2	2
3	3	3	3	1	1
1	2	2	2	2	2
1	2	1	1	2	1
1	1	1	2	2	1
1	1	2	2	2	1
2	2	2	2	2	1
1	2	2	2	2	1
1	1	3	4	1	1
1	1	3	3	2	1
1	2	3	2	1	1
1	1	2	2	2	1
2	4	2	2	2	2
1	2	2	2	1	1
999	1	2	2	2	2
1	2	2	2	2	1
2	2	2	2	2	1
2	2	2	2	2	2
5	1	2	2	2	5
1	9999	1	2	1	1
2	4	4	2	2	2
2	4	2	2	2	2
2	4	2	2	2	2
2	1	2	1	2	2
1	2	3	1	1	1
2	2	2	2	2	2
1	2	1	1	1	1
