101	102	103	104	105	106
1	1	1	1	1	1
1	2	1	2	1	1
999	999	1	1	1	1
1	1	1	1	1	1
999	1	1	9999	1	1
8	1	1	1	1	1
8	1	1	1	9999	1
999	1	9999	1	1	1
1	2	1	2	1	1
999	1	1	2	1	1
999	1	1	2	1	1
1	1	1	1	1	1
9999	9999	999	9999	9999	9999
999	1	1	2	1	1
9999	9999	9999	9999	9999	9999
8	999	1	1	1	1
9999	9999	2	9999	2	2
2	1	2	2	1	2
1	1	1	1	1	1
1	1	1	2	1	1
9999	9999	2	999	2	2
9999	9999	2	999	2	2
999	1	1	1	1	1
9999	9999	2	9999	2	2
9999	9999	2	9999	2	2
9999	9999	2	999	2	2
9999	9999	2	9999	2	2
3	1	1	9999	1	1
1	999	1	2	1	1
1	999	1	2	1	1
1	2	1	1	1	1
2	2	1	2	1	1
1	1	1	1	1	1
9999	9999	9999	9999	9999	9999
9999	9999	9999	9999	9999	9999
1	1	1	1	1	1
1	1	1	1	1	1
1	2	1	1	1	1
1	1	1	1	1	1
1	1	1	1	1	1
9999	9999	9999	10	2	2
9999	9999	2	9999	2	2
9999	9999	2	9999	2	2
1	2	9999	1	1	1
9999	9999	2	9999	2	2
999	1	1	1	1	1
1	2	1	1	1	1
1	2	1	1	1	1
2	2	1	2	1	1
9999	9999	2	9999	2	2
