101	102	103	107	108	
101	102	101	101	101	
101	102	102	101	101	
101	102	102	102	101	
102	102	102	102	102	
102	102	106	102	102	
102	106	102	102	102	
101	101	101	102	101	
102	102	102	102	102	
101	101	101	101	101	
106	106	102	102	106	
104	104	104	104	104	
102	102	102	106	102	
101	102	104	104	104	
103	103	103	102	102	
102	103	102	102	102	
101	101	103	103	103	
102	102	102	106	102	
102	102	102	101	102	
999	999	999	999	999	
103	103	103	107	103	
101	104	101	104	101	
102	106	102	101	101	
103	103	102	103	103	
102	102	102	102	101	
105	105	108	105	105	
103	103	103	103	103	
101	102	102	102	102	
101	102	102	101	101	
102	101	108	101	101	
101	101	102	101	101	
101	106	106	106	106	
102	101	102	102	101	
101	101	102	101	101	
101	102	103	101	101	
103	103	103	103	103	
102	102	106	102	102	
101	102	102	102	102	
101	101	101	101	101	
103	103	103	103	103	
102	102	102	102	102	
101	101	101	101	101	
101	102	101	102	101	
101	101	102	101	101	
102	102	102	102	101	
101	102	101	101	101	
101	102	101	101	102	
102	101	102	101	102	
102	101	102	101	102	
102	102	102	102	102	
102	101	104	104	104	
999	102	102	102	101	
101	101	102	101	101	
102	102	102	101	102	
103	103	103	103	103	
105	105	105	105	105	
101	102	102	101	101	
104	104	104	104	104	
102	101	102	101	106	
101	101	102	101	101	
101	101	102	101	104	
101	101	101	101	101	
104	104	104	104	104	
101	101	102	101	101	
102	103	102	102	103	
101	101	102	101	106	
102	106	101	101	101	
101	101	102	101	101	
104	104	104	104	104	
101	101	101	106	101	
101	103	103	101	102	
101	103	102	103	103	
104	102	102	104	104	
999	108	102	102	102	
101	102	101	101	101	
102	102	102	101	102	
102	101	102	102	102	
102	102	102	102	102	
999	999	999	102	999	
102	102	102	101	102	
102	102	102	102	101	
102	102	102	101	102	
101	101	102	101	102	
102	102	102	102	102	
102	102	102	101	102	
105	105	108	105	105	
999	999	999	999	999	
102	102	102	102	102	
102	101	102	101	101	
102	101	102	101	101	
103	102	103	102	102	
102	101	102	101	101	
101	101	104	101	101	
102	102	102	101	101	
102	101	102	101	101	
103	103	103	103	103	
104	104	104	104	104	
101	101	101	101	102	
101	102	102	101	101	
102	102	102	101	102	
101	102	102	101	101	
